Quarter,Date,Time,Unknown,EPS,Est EPS,Date F,Est EPS diff,Est EPS diff percentage,Price,Price Return lag4,t+1 - t,t - t-1,t+1 - t-1,Action ID,Target Ticker,Payment Type,Target Industry Sector,Cash Terms,Return Used,Spread,t+1 - t Price,t+1 - t Spread,t - t-1 Price,t - t-1 Spread,Delta Spread,Delta Spread percentage
2010:Q1,4/29/2010,7:15,0.3,0.3,0.326,2010-04-29,-0.026,-0.079754601227,38.27,0.419507079182,0.0,0.0784518828452,0.0784518828452,43939983,CXG US,Cash,Energy,38.25,0.0784518828452,-0.000522602560753,38.27,-0.000522602560753,38.24,0.000261506276151,-0.000784108836903,-2.99843219232
2012:A,5/21/2012,12:00,-0.0329,0.024,0.029,2012-05-21,-0.005,-0.172413793103,34.9,1.04011887073,-0.573065902579,1.15942028986,0.579710144928,63618440,CW/ LN,Cash,Communications,0.38,1.15942028986,-0.989111747851,34.7,-0.989048991354,34.5,-0.988985507246,-0.000126240604626,0.000127646566811
2016:Q3,11/2/2016,16:01,-0.0061,0.09,0.015,2016-11-02,0.075,5.0,31.04,-2.27418321589,-2.31958762887,-0.703774792067,-3.00703774792,124170496,CVT US,Cash,Technology,36.0,-2.31958762887,0.159793814433,30.32,0.187335092348,31.26,0.151631477927,0.0275412779153,0.172355094051
2016:Q2,8/5/2016,16:15,-0.0713,0.05,-0.04,2016-08-05,0.09,2.25,31.16,1.12464854733,3.27342747112,-0.288,2.976,124170496,CVT US,Cash,Technology,36.0,3.27342747112,0.155327342747,32.18,0.118707271597,31.25,0.152,-0.0366200711498,-0.235760623353
2016:Q1,5/5/2016,17:01,-0.0153,0.07,-0.036,2016-05-05,0.106,2.94444444444,35.57,1.18980169972,0.224908630869,-0.392047045645,-0.16802016242,124170496,CVT US,Cash,Technology,36.0,0.224908630869,0.0120888389092,35.65,0.00981767180926,35.71,0.00812097451694,-0.00227116709994,-0.18787305522
2012:Q1,5/1/2012,16:35,0.6301,0.75,0.662,2012-05-01,0.088,0.132930513595,30.16,-1.11915734036,-0.198938992042,-0.658761528327,-0.856389986825,61754438,CVI US,Cash,Energy,30.0,-0.198938992042,-0.0053050397878,30.1,-0.00332225913621,30.36,-0.0118577075099,0.00198278065159,-0.373754152824
2011:Q4,2/27/2012,16:50,0.1802,0.31,0.328,2012-02-27,-0.018,-0.0548780487805,29.5,-8.59926100101,-6.10169491525,-0.873655913978,-6.92204301075,61754438,CVI US,Cash,Energy,30.0,-6.10169491525,0.0169491525424,27.7,0.0830324909747,29.76,0.00806451612903,0.0660833384324,3.89891696751
2016:Q1,5/5/2016,8:30,0.1119,0.2185,0.181,2016-05-05,0.0375,0.207182320442,34.57,2.27608631392,-0.202487706104,0.348330914369,0.145137880987,112638464,CVC US,Cash,Communications,34.9,0.348330914369,0.00954584900202,34.5,0.0115942028986,34.45,0.0130624092888,-0.0035165602868,-0.269212226401
2015:Q4,2/25/2016,8:30,0.1409,0.1421,0.168,2016-02-25,-0.0259,-0.154166666667,32.45,0.463248919086,0.184899845917,0.247142415817,0.43249922768,112638464,CVC US,Cash,Communications,34.9,0.247142415817,0.075500770416,32.51,0.0735158412796,32.37,0.0781587890022,-0.00265801858614,-0.0340079294993
2015:Q3,11/3/2015,16:15,-0.0768,-0.0749,0.226,2015-11-03,-0.3009,-1.3314159292,32.46,-1.96379257441,-0.33887861984,-0.123076923077,-0.461538461538,112638464,CVC US,Cash,Communications,34.9,-0.33887861984,0.0751694393099,32.35,0.0788253477589,32.5,0.0738461538462,0.00365590844897,0.0486355689563
2016:Q3,11/9/2016,,0.0044,0.0002,0.025,2016-11-09,-0.0248,-0.992,1.51,3.33333333333,0.662251655629,-0.657894736842,0.0,131921015,CUS CN,Cash,Basic Materials,1.65,0.0,0.0927152317881,1.52,0.0855263157895,1.52,0.0855263157895,-0.00718891599861,-0.077537593985
2014:A,11/28/2014,7:00,0.2179,0.203,0.885,2014-11-28,-0.682,-0.770621468927,23.9,0.0,0.0,0.631578947368,0.631578947368,100319114,CU FP,Cash,"Consumer, Cyclical",24.6,0.631578947368,0.0292887029289,23.9,0.0292887029289,23.75,0.0357894736842,-0.00650077075534,-0.18163918287
2015:Q3,11/5/2015,16:05,0.19,0.328,0.381,2015-11-05,-0.053,-0.139107611549,31.6,0.887198986058,0.696202531646,0.158478605388,0.855784469097,114991855,CTCT US,Cash,Technology,32.0,0.696202531646,0.0126582278481,31.82,0.00565681961031,31.55,0.0142630744849,-0.00700140823779,-0.553111250786
2013:Q2,8/8/2013,7:35,0.5915,0.59,0.87,2013-08-08,-0.28,-0.32183908046,33.65,-2.33727810651,-0.564635958395,-0.708173502508,-1.26881085866,78306699,CTB US,Cash,"Consumer, Cyclical",35.0,-0.708173502508,0.0401188707281,33.46,0.0460251046025,33.89,0.032753024491,0.00736584623708,0.224890566644
2017:Q1,5/8/2017,16:05,0.1577,0.15,0.265,2017-05-08,-0.115,-0.433962264151,48.37,-0.0827129859388,0.0,-0.0413308534821,-0.0413308534821,117034003,CST US,Cash,"Consumer, Cyclical",48.53,0.0,0.00330783543519,48.37,0.00330783543519,48.39,0.00289315974375,0.0,0.0
2016:Q4,2/27/2017,16:05,0.23,0.23,0.363,2017-02-27,-0.133,-0.366391184573,48.44,-0.0206910821436,-0.639966969447,0.186142709411,-0.455015511892,117034003,CST US,Cash,"Consumer, Cyclical",48.53,-0.639966969447,0.00185796862097,48.13,0.00831082484937,48.35,0.00372285418821,0.00645285622839,3.47307061893
2016:Q3,11/7/2016,16:50,0.5105,0.51,0.588,2016-11-07,-0.078,-0.132653061224,48.24,0.604670558799,-0.0829187396352,0.54189245519,0.45852438516,117034003,CST US,Cash,"Consumer, Cyclical",48.53,-0.0829187396352,0.00601160862355,48.2,0.00684647302905,47.98,0.011463109629,0.000834864405497,0.13887537559
2014:Q3,10/27/2014,10:46,0.24,0.24,0.322,2014-10-27,-0.082,-0.254658385093,14.92,-0.0669792364367,-0.0670241286863,-0.133868808568,-0.200803212851,94118437,CSS CN,Cash,Industrial,14.6,-0.133868808568,-0.0214477211796,14.91,-0.0207914151576,14.94,-0.0227576974565,0.00130997627687,-0.0575618987541
2014:Q2,7/29/2014,12:02,0.28,0.29,0.256,2014-07-29,0.034,0.1328125,15.2,-0.983606557377,0.0,-0.327868852459,-0.327868852459,94118437,CSS CN,Cash,Industrial,14.6,-0.327868852459,-0.0394736842105,15.2,-0.0394736842105,15.25,-0.0426229508197,0.00314926660915,-0.0738866396761
2011:Q1,4/25/2011,7:03,0.02,0.02,0.11,2011-04-25,-0.09,-0.818181818182,5.5,9.10973084886,-1.09090909091,-0.900900900901,-1.98198198198,52871772,CSR US,Cash,Industrial,6.5,-0.900900900901,0.181818181818,5.44,0.194852941176,5.55,0.171171171171,0.010647010647,0.0622009569378
2014:A,3/5/2015,7:01,0.231,0.3096,0.321,2015-03-05,-0.0114,-0.0355140186916,862.5,0.0578703703704,0.289855072464,-0.519031141869,-0.230680507497,97512294,CSR LN,Cash,Technology,9.0,-0.519031141869,-0.989565217391,865.0,-0.989595375723,867.0,-0.989619377163,5.41597713254e-05,-5.47278808148e-05
2014:Q3,11/12/2014,7:01,0.0712,0.1209,0.113,2014-11-12,0.0079,0.0699115044248,833.5,0.180722891566,-0.419916016797,0.725075528701,0.302114803625,97512294,CSR LN,Cash,Technology,9.0,0.725075528701,-0.989202159568,830.0,-0.989156626506,827.5,-0.989123867069,-7.82924986e-05,7.91533812969e-05
2015:Q4,3/3/2016,,-0.2059,0.08,0.023,2016-03-03,0.057,2.47826086957,4.85,0.206611570248,-0.20618556701,0.0,-0.20618556701,116075730,CSE CN,Cash,Energy,4.9,-0.20618556701,0.0103092783505,4.84,0.0123966942149,4.85,0.0103092783505,0.00208741586436,0.202479338843
2010:A,2/7/2011,8:24,-0.3098,-0.34,0.018,2011-02-07,-0.358,-19.8888888889,24.49,0.0407913522333,0.26541445488,-0.0408163265306,0.224489795918,48275069,CRXL NA,Cash,"Consumer, Non-cyclical",24.75,-0.0408163265306,0.0106165781952,24.555,0.00794135613928,24.5,0.0102040816327,0.000412496562529,0.0404246631278
2010:Q3,11/9/2010,7:45,-0.33,-0.052,0.14,2010-11-09,-0.192,-1.37142857143,23.09,-0.324114088159,0.259852750108,0.32587442972,0.586573973496,48275069,CRXL NA,Cash,"Consumer, Non-cyclical",24.75,0.32587442972,0.0718925941966,23.15,0.0691144708423,23.015,0.0753856180752,-0.00349302387855,-0.0463354147347
2017:A,8/18/2017,,6.28,7.66,5.353,2017-08-18,2.307,0.430973286008,1.195,0.840336134454,0.0,0.0,0.0,144334870,CRT SP,Cash,Financial,1.17,0.0,-0.0209205020921,1.195,-0.0209205020921,1.195,-0.0209205020921,0.0,-0.0
2012:Q3,11/14/2012,,-0.96,-0.96,0.243,2012-11-14,-1.203,-4.95061728395,34.81,-0.0858369098713,0.229819017524,0.115041702617,0.345125107852,69333694,CRDN US,Cash,Industrial,35.0,0.345125107852,0.00545820166619,34.89,0.00315276583548,34.77,0.00661489790049,-0.0023054358307,-0.422380111931
2014:Q1,5/9/2014,,0.06,0.06,0.095,2014-05-09,-0.035,-0.368421052632,542.0,0.0920810313076,0.184501845018,-0.0921658986175,0.0921658986175,89940244,CRCL LN,Cash,Energy,5.5,0.0921658986175,-0.989852398524,543.0,-0.989871086556,542.5,-0.989861751152,-1.86880321842e-05,1.88796149932e-05
2012:S1,2/21/2012,9:00,0.063,0.154,0.119,2012-02-21,0.035,0.294117647059,3.55,0.564971751412,0.281690140845,0.0,0.281690140845,57278025,CQO AU,Cash,Financial,1.8332,0.0,-0.483605633803,3.56,-0.485056179775,3.55,-0.483605633803,0.0,-0.0
2014:Q3,11/6/2014,8:00,-0.38,-0.2,-0.15,2014-11-06,-0.05,-0.333333333333,14.42,0.208188757807,0.0693481276006,-0.0693000693001,0.0,94819706,CQB US,Cash,"Consumer, Non-cyclical",14.5,-0.0693000693001,0.00554785020804,14.43,0.004851004851,14.43,0.004851004851,0.00069684535704,0.143649692887
2013:Q1,5/16/2012,16:10,0.01,0.0,-0.038,2012-05-16,0.038,1.0,21.91,0.0913242009132,0.0456412596988,-0.0456204379562,0.0,64226565,CPWM US,Cash,"Consumer, Cyclical",22.0,0.0456412596988,0.00410771337289,21.92,0.0036496350365,21.92,0.0036496350365,-0.000458078336393,-0.111516626115
2016:Q3,11/1/2016,16:26,0.7557,0.05,0.169,2016-11-01,-0.119,-0.704142011834,16.0,6.52173913043,6.875,0.0,6.875,132432363,CPPL US,Cash,Energy,17.1042,6.875,0.0690125,17.1,0.000245614035088,16.0,0.0690125,-0.0687668859649,-0.996441021046
2017:Q3,11/1/2017,7:30,0.6488,0.7023,0.618,2017-11-01,0.0843,0.13640776699,15.0,0.334896182184,-0.2,0.401606425703,0.200803212851,145256363,CPN US,Cash,Utilities,15.25,0.401606425703,0.0166666666667,14.97,0.0187040748163,14.94,0.020749665328,-0.00408299866131,-0.196774193548
2016:Q1,5/3/2016,6:35,0.2219,0.176,0.208,2016-05-03,-0.032,-0.153846153846,25.54,-0.507416081187,-0.156617071261,-0.351150994928,-0.507218103785,122278120,CPGX US,Cash,Energy,25.5,-0.351150994928,-0.00156617071261,25.5,0.0,25.63,-0.00507218103785,0.00350601032524,-0.691223420276
2016:Q1,5/3/2016,,0.36,0.36,0.44,2016-05-03,-0.08,-0.181818181818,32.08,-0.217797137523,-0.124688279302,-0.0623052959502,-0.18691588785,118005120,COMERUBC MM,Cash,"Consumer, Non-cyclical",32.6124,-0.18691588785,0.0165960099751,32.04,0.0178651685393,32.1,0.0159626168224,0.00126915856426,0.0764737166446
2015:A,3/30/2016,Aft-mkt,1.7668,1.722,2.203,2016-03-30,-0.481,-0.218338629142,32.32,-0.860215053763,-0.185643564356,-1.88221007893,-2.06435944141,118005120,COMERUBC MM,Cash,"Consumer, Non-cyclical",32.6124,-0.185643564356,0.00904702970297,32.26,0.0109237445753,32.94,-0.00994535519126,0.00187671487236,0.207439892868
2015:Q3,10/22/2015,,0.5284,0.526,0.55,2015-10-22,-0.024,-0.0436363636364,48.54,1.031970862,1.7305315204,-2.11736237145,-0.423472474289,118005120,COMERUBC MM,Cash,"Consumer, Non-cyclical",32.6124,-0.423472474289,-0.328133498146,49.38,-0.339562575942,49.59,-0.342359346642,-0.0114290777958,0.0348305731064
2015:Q2,7/22/2015,Aft-mkt,0.5081,0.52,0.49,2015-07-22,0.03,0.0612244897959,47.76,-1.13065326633,0.753768844221,-2.78852025239,-2.05577040505,118005120,COMERUBC MM,Cash,"Consumer, Non-cyclical",32.6124,0.753768844221,-0.31716080402,48.12,-0.322269326683,49.13,-0.336201913291,-0.00510852266319,0.0161070428579
2015:Q1,4/29/2015,Aft-mkt,0.4445,0.424,0.853,2015-04-29,-0.429,-0.502930832356,48.29,0.701175500103,2.29861254918,-0.0827643285744,2.21394578936,118005120,COMERUBC MM,Cash,"Consumer, Non-cyclical",32.6124,2.29861254918,-0.324655208118,49.4,-0.339829959514,48.33,-0.3252141527,-0.0151747513965,0.046741130335
2014:A,2/25/2015,Aft-mkt,2.0386,1.984,1.912,2015-02-25,0.072,0.0376569037657,46.63,2.52244548953,0.857816856101,-1.18669209578,-0.339054884509,118005120,COMERUBC MM,Cash,"Consumer, Non-cyclical",32.6124,0.857816856101,-0.300613339052,47.03,-0.306561769084,47.19,-0.308912905277,-0.00594843003145,0.0197876449868
2016:Q4,2/23/2017,1:40,-0.0399,-0.04,-0.02,2017-02-23,-0.02,-1.0,5.05,0.0,0.0,0.0,0.0,136443477,CNV FP,Cash,Communications,5.5,0.0,0.0891089108911,5.05,0.0891089108911,5.05,0.0891089108911,0.0,0.0
2014:Q4,11/18/2014,,-0.9135,0.21,0.218,2014-11-18,-0.008,-0.0366972477064,128.27,0.187090739008,0.0623684415685,0.0155945419103,0.0779727095517,95714499,CNQR US,Cash,Technology,129.0,0.0779727095517,0.00569112029313,128.35,0.00506427736658,128.25,0.00584795321637,-0.000626842926556,-0.110144030396
2015:Q4,2/26/2016,16:29,0.3817,0.38,0.418,2016-02-26,-0.038,-0.0909090909091,46.33,-3.39018740788,-0.906540038852,-1.02542191839,-1.92266609699,97671108,CNL US,Cash,Utilities,55.37,-0.906540038852,0.19512195122,45.91,0.206055325637,46.81,0.18286690878,0.0109333744176,0.0560335438902
2015:Q3,10/28/2015,16:34,0.9089,0.92,1.013,2015-10-28,-0.093,-0.0918065153011,53.28,-0.300978179082,-0.356606606607,0.661250708483,0.302286038164,97671108,CNL US,Cash,Utilities,55.37,-0.356606606607,0.0392267267267,53.09,0.0429459408552,52.93,0.04609862082,0.00371921412842,0.0948132673505
2015:Q2,7/27/2015,Aft-mkt,0.4955,0.53,0.513,2015-07-27,0.017,0.0331384015595,54.14,0.760526803932,0.406353897303,0.875722004844,1.28563443264,97671108,CNL US,Cash,Utilities,55.37,0.406353897303,0.0227188769856,54.36,0.0185798381163,53.67,0.0316750512391,-0.00413903886933,-0.182185011696
2015:Q1,4/28/2015,16:33,0.4629,0.46,0.437,2015-04-28,0.023,0.0526315789474,54.55,-0.293524124014,-0.0549954170486,0.294171722743,0.239014524729,97671108,CNL US,Cash,Utilities,55.37,-0.0549954170486,0.0150320806599,54.52,0.0155906089508,54.39,0.018018018018,0.000558528290899,0.037155753986
2014:Q4,2/27/2015,16:32,0.461,0.6,0.547,2015-02-27,0.053,0.0968921389397,54.43,-0.239234449761,-0.202094433217,0.0,-0.202094433217,97671108,CNL US,Cash,Utilities,55.37,-0.202094433217,0.0172698879295,54.32,0.0193298969072,54.43,0.0172698879295,0.00206000897777,0.119283285808
2014:Q3,10/28/2014,16:33,1.17,1.17,1.153,2014-10-28,0.017,0.0147441457069,53.5,0.411985018727,0.0,0.0,0.0,97671108,CNL US,Cash,Utilities,55.37,0.0,0.034953271028,53.5,0.034953271028,53.5,0.034953271028,0.0,0.0
2012:A,8/21/2012,,0.1525,0.153,0.161,2012-08-21,-0.008,-0.0496894409938,3.44,-0.289855072464,0.0,0.0,0.0,65571212,CMJ AU,Cash,Communications,3.45,0.0,0.00290697674419,3.44,0.00290697674419,3.44,0.00290697674419,0.0,0.0
2012:Q1,1/6/2012,8:00,1.07,0.2,0.19,2012-01-06,0.01,0.0526315789474,14.99,2.14532871972,-2.40160106738,3.95284327323,1.45631067961,59521064,CMC US,Cash,Basic Materials,15.0,3.95284327323,0.000667111407605,14.63,0.0252904989747,14.42,0.0402219140083,-0.0395548026007,-0.983414230176
2014:Q1,4/17/2014,Other,0.019,0.019,0.02,2014-04-17,-0.001,-0.05,2.19,0.913242009132,0.0,0.0,0.0,89929690,CMA SP,Cash,Financial,2.35,0.0,0.0730593607306,2.19,0.0730593607306,2.19,0.0730593607306,0.0,0.0
2011:Q4,8/3/2011,8:30,1.2795,1.25,1.203,2011-08-03,0.047,0.0390689941812,68.88,-5.53993250844,-5.89430894309,-2.00597524541,-7.78204581021,56198351,CLX US,Cash,"Consumer, Non-cyclical",80.0,-2.00597524541,0.16144018583,64.82,0.234186979327,70.29,0.138141983212,0.023298202618,0.168654033164
2010:Q3,11/2/2010,17:14,0.02,0.02,0.011,2010-11-02,0.009,0.818181818182,4.99,0.402414486922,-0.200400801603,0.200803212851,0.0,49116552,CLRT US,Cash,"Consumer, Non-cyclical",5.0,-0.200400801603,0.00200400801603,4.98,0.00401606425703,4.98,0.00401606425703,0.002012056241,1.00401606426
2016:Q4,1/18/2017,18:18,0.7418,0.74,0.701,2017-01-18,0.039,0.055634807418,82.98,0.459937061244,0.0120510966498,0.642813826562,0.654942389327,136148744,CLC US,Cash,Industrial,83.0,0.0120510966498,0.000241021932996,82.99,0.000120496445355,82.45,0.00667070952092,-0.000120525487641,-0.500060248222
2011:A,2/27/2012,,0.2132,0.188,0.34,2012-02-27,-0.152,-0.447058823529,8.15,0.613496932515,0.0,0.0,0.0,58675547,CICSAB1 MM,Cash,Industrial,8.2,0.0,0.00613496932515,8.15,0.00613496932515,8.15,0.00613496932515,0.0,0.0
2015:S1,8/18/2015,7:00,0.0225,0.106,0.119,2015-08-18,-0.013,-0.109243697479,364.0,0.484764542936,-0.412087912088,0.831024930748,0.415512465374,110324137,CHW LN,Cash,"Consumer, Non-cyclical",3.65,0.831024930748,-0.989972527473,362.5,-0.989931034483,361.0,-0.989889196676,-8.33307966271e-05,8.41819437034e-05
2014:Q1,5/9/2014,,-0.1037,-0.1,-0.076,2014-05-09,-0.024,-0.315789473684,6.57,32.2,0.456621004566,-0.151975683891,0.303951367781,90995323,CHTP US,Cash,"Consumer, Non-cyclical",6.44,0.303951367781,-0.0197869101979,6.6,-0.0242424242424,6.58,-0.0212765957447,-0.00445551404456,0.225174825175
2016:Q4,2/22/2017,16:28,0.3603,0.34,0.407,2017-02-22,-0.067,-0.164619164619,33.1,0.151285930408,0.0,0.0,0.0,132421881,CHMT US,Cash,Basic Materials,33.5,0.0,0.012084592145,33.1,0.012084592145,33.1,0.012084592145,0.0,0.0
2016:Q3,10/31/2016,16:23,0.5222,0.52,0.486,2016-10-31,0.034,0.0699588477366,32.8,-0.788834951456,0.0,-0.0304785126486,-0.0304785126486,132421881,CHMT US,Cash,Basic Materials,33.5,0.0,0.0213414634146,32.8,0.0213414634146,32.81,0.0210301737275,0.0,0.0
2013:Q1,5/8/2013,,1.2066,1.39,1.0,2013-05-08,0.39,0.39,64.39,-0.279459711225,-0.326137599006,0.186712307453,-0.14003423059,61826670,CHG US,Cash,Utilities,65.0,-0.14003423059,0.00947352073303,64.18,0.0127765659084,64.27,0.0113583320367,0.00330304517535,0.348660784985
2012:Q3,11/9/2012,,0.6446,0.64,0.6,2012-11-09,0.04,0.0666666666667,64.9,0.0617188705446,-0.0770416024653,0.077101002313,0.0,61826670,CHG US,Cash,Utilities,65.0,0.0,0.00154083204931,64.85,0.00231303006939,64.85,0.00231303006939,0.000772198020084,0.501156515035
2012:Q2,8/3/2012,,0.2393,0.24,0.56,2012-08-03,-0.32,-0.571428571429,65.25,0.570811477939,-0.0613026819923,0.153491941673,0.0920951650038,61826670,CHG US,Cash,Utilities,65.0,0.0920951650038,-0.00383141762452,65.21,-0.0032203649747,65.15,-0.0023023791251,0.000611052649824,-0.159484741604
2012:Q1,4/26/2012,,1.184,1.39,1.12,2012-04-26,0.27,0.241071428571,65.67,-0.726172465961,0.472057255977,-0.515073473716,-0.0454476594455,61826670,CHG US,Cash,Utilities,65.0,-0.0454476594455,-0.0102025277905,65.98,-0.0148529857533,66.01,-0.0153007120133,-0.00465045796279,0.455814290174
2014:Q3,10/28/2014,6:30,-0.8428,-0.813,0.415,2014-10-28,-1.228,-2.95903614458,95.5,0.0,0.0,0.0,0.0,96439533,CEQ NO,Cash,"Consumer, Non-cyclical",96.0,0.0,0.00523560209424,95.5,0.00523560209424,95.5,0.00523560209424,0.0,0.0
2010:A,2/25/2011,,1.5981,1.563,1.752,2011-02-25,-0.189,-0.107876712329,28.05,0.142806140664,-0.0356506238859,0.0356633380884,0.0,52109220,CEP SM,Cash,Energy,28.0,0.0,-0.0017825311943,28.04,-0.00142653352354,28.04,-0.00142653352354,0.000355997670758,-0.199714693295
2014:Q3,8/7/2014,16:02,0.09,0.28,0.33,2014-08-07,-0.05,-0.151515151515,8.82,3.27313769752,0.793650793651,-1.12107623318,-0.336322869955,92782676,CENT US,Cash,"Consumer, Non-cyclical",10.0,0.793650793651,0.133786848073,8.89,0.124859392576,8.92,0.121076233184,-0.00892745549663,-0.0667289470172
2012:Q2,8/8/2012,16:15,0.0583,0.13,0.14,2012-08-08,-0.01,-0.0714285714286,8.98,0.784753363229,-0.22271714922,-0.111234705228,-0.333704115684,65975251,CELL US,Cash,"Consumer, Cyclical",9.0,-0.22271714922,0.0022271714922,8.96,0.00446428571429,8.99,0.00111234705228,0.00223711422208,1.00446428571
2015:Q1,4/30/2015,6:00,0.4494,0.59,0.575,2015-04-30,0.015,0.0260869565217,71.64,0.614610979187,0.865438302624,0.181792756258,1.04880436303,104733669,CCT CN,Cash,"Consumer, Non-cyclical",61.5,0.181792756258,-0.141541038526,72.26,-0.148906725713,71.51,-0.139980422319,-0.00156061620741,0.0111488176815
2017:Q3,11/6/2017,7:30,0.1424,0.1433,0.163,2017-11-06,-0.0197,-0.120858895706,21.55,-1.37614678899,-0.46403712297,0.0,-0.46403712297,152409282,CCC US,Cash,Basic Materials,21.5,0.0,-0.00232018561485,21.45,0.002331002331,21.55,-0.00232018561485,0.0,-0.0
2013:Q4,2/27/2014,,1.401,1.19,1.02,2014-02-27,0.17,0.166666666667,72.35,0.276625172891,0.276434001382,0.0691562932227,0.345781466113,83962968,CBY CN,Cash,"Consumer, Non-cyclical",72.0,0.345781466113,-0.00483759502419,72.55,-0.00758097863542,72.3,-0.00414937759336,-0.00274338361124,0.567096583637
2010:A,2/4/2011,8:30,22.1481,23.204,20.97,2011-02-04,2.234,0.106533142585,417.0,-0.119474313023,0.239808153477,0.0,0.239808153477,50402081,CARD SS,Cash,Industrial,420.0,0.0,0.00719424460432,418.0,0.00478468899522,417.0,0.00719424460432,0.0,0.0
2017:Q1,4/28/2017,10:30,-0.0399,-0.0362,-0.005,2017-04-28,-0.0312,-6.24,12.17,95.9677419355,-0.164338537387,-0.164068908942,-0.328137817884,144453851,CAM CN,Cash,Basic Materials,12.3,-0.164068908942,0.0106820049302,12.15,0.0123456790123,12.19,0.0090237899918,0.00165821493836,0.183760364533
2011:Q3,11/3/2011,7:00,0.0092,0.01,-0.017,2011-11-03,0.027,1.58823529412,10.49,0.286806883365,0.0,0.0954198473282,0.0954198473282,57564934,CALP US,Cash,"Consumer, Non-cyclical",10.5,0.0954198473282,0.00095328884652,10.49,0.00095328884652,10.48,0.00190839694656,-0.000955108100044,-0.500476644423
2013:Q4,2/28/2014,16:00,-0.0485,-0.05,-0.042,2014-02-28,-0.008,-0.190476190476,13.99,-0.142857142857,0.0,-0.213980028531,-0.213980028531,87287084,CADX US,Cash,"Consumer, Non-cyclical",14.0,0.0,0.000714796283059,13.99,0.000714796283059,14.02,-0.00142653352354,0.0,0.0
2017:Q2,8/3/2017,6:30,0.5159,0.53,0.609,2017-08-03,-0.079,-0.129720853859,53.17,-5.2399435427,-1.56103065639,-5.57627419641,-7.05025750311,115969582,CAB US,Cash,"Consumer, Cyclical",61.5,-5.57627419641,0.156667293587,52.34,0.175009552923,56.31,0.092168353756,0.0644989398306,0.69979485585
2017:Q1,5/4/2017,6:30,0.4023,0.4,0.391,2017-05-04,0.009,0.0230179028133,55.63,1.33670520231,1.02462699982,0.852066715011,1.88542422045,115969582,CAB US,Cash,"Consumer, Cyclical",61.5,0.852066715011,0.105518605069,56.2,0.0943060498221,55.16,0.114938361131,-0.00941975606205,-0.0819548492717
2016:Q4,2/16/2017,6:30,0.9854,1.05,1.197,2017-02-16,-0.147,-0.122807017544,46.22,-0.514359194171,-2.37992211164,-4.77956324681,-7.0457354759,115969582,CAB US,Cash,"Consumer, Cyclical",61.5,-4.77956324681,0.330592816962,45.12,0.363031914894,48.54,0.266996291718,0.0635965252442,0.238192541308
