MMM US,
6/30/2017,5250
9/30/2017,5408
,
,
,
,
,
,
,
,
,
,
UAL US,
6/30/2010,5161
9/30/2010,5394
12/31/2010,8433
3/31/2011,8202
6/30/2011,9809
9/30/2011,10171
12/31/2011,8928
3/31/2012,8602
6/30/2012,9939
9/30/2012,9909
12/31/2012,8702
3/31/2013,8721
6/30/2013,10001
9/30/2013,10228
12/31/2013,9329
3/31/2014,8696
6/30/2014,10329
9/30/2014,10563
12/31/2014,9313
3/31/2015,8608
6/30/2015,9914
9/30/2015,10306
12/31/2015,9036
3/31/2016,8195
6/30/2016,9396
9/30/2016,9913
12/31/2016,9052
3/31/2017,8420
6/30/2017,10000
9/30/2017,9878
,
,
,
,
,
,
,
,
,
,
,
UNH US,
3/31/2010,23193
6/30/2010,23264
9/30/2010,23668
12/31/2010,24030
3/31/2011,25432
6/30/2011,25234
9/30/2011,25280
12/31/2011,25916
3/31/2012,27282
6/30/2012,27265
9/30/2012,27302
12/31/2012,28769
3/31/2013,30340
6/30/2013,30408
9/30/2013,30624
12/31/2013,31117
3/31/2014,31708
6/30/2014,32574
9/30/2014,32759
12/31/2014,33433
3/31/2015,35756
6/30/2015,36263
9/30/2015,41489
12/31/2015,43599
3/31/2016,44527
6/30/2016,46485
9/30/2016,46293
12/31/2016,47523
3/31/2017,48723
6/30/2017,50053
9/30/2017,50322
,
,
,
,
,
,
,
,
,
,
UPS US,
3/31/2010,11728
6/30/2010,12204
9/30/2010,12192
12/31/2010,13421
3/31/2011,12582
6/30/2011,13191
9/30/2011,13166
12/31/2011,14166
3/31/2012,13136
6/30/2012,13349
9/30/2012,13071
12/31/2012,14571
3/31/2013,13434
6/30/2013,13507
9/30/2013,13521
12/31/2013,14976
3/31/2014,13779
6/30/2014,14268
9/30/2014,14290
12/31/2014,15895
3/31/2015,13977
6/30/2015,14095
9/30/2015,14237
12/31/2015,16054
3/31/2016,14418
6/30/2016,14629
9/30/2016,14928
12/31/2016,16931
3/31/2017,15315
6/30/2017,15750
9/30/2017,15978
,
,
,
,
,
,
,
,
,
,
URI US,
3/31/2010,478
6/30/2010,557
9/30/2010,605
12/31/2010,597
3/31/2011,523
6/30/2011,629
9/30/2011,713
12/31/2011,746
3/31/2012,656
6/30/2012,993
9/30/2012,1219
12/31/2012,1249
3/31/2013,1100
6/30/2013,1206
9/30/2013,1311
12/31/2013,1338
3/31/2014,1178
6/30/2014,1399
9/30/2014,1544
12/31/2014,1564
3/31/2015,1315
6/30/2015,1429
9/30/2015,1550
12/31/2015,1523
3/31/2016,1310
6/30/2016,1421
9/30/2016,1508
12/31/2016,1523
3/31/2017,1356
6/30/2017,1597
9/30/2017,1766
,
,
,
,
,
,
,
,
,
,
UTX US,
3/31/2010,12091
6/30/2010,13890
9/30/2010,13527
12/31/2010,14864
3/31/2011,13344
6/30/2011,15076
9/30/2011,14804
12/31/2011,14966
3/31/2012,12424
6/30/2012,13807
9/30/2012,15042
12/31/2012,16443
3/31/2013,14399
6/30/2013,16006
9/30/2013,15462
12/31/2013,16759
3/31/2014,14745
6/30/2014,17191
9/30/2014,16168
12/31/2014,16996
3/31/2015,14541
6/30/2015,16333
9/30/2015,13788
12/31/2015,14652
3/31/2016,13357
6/30/2016,14874
9/30/2016,14538
12/31/2016,14659
3/31/2017,13815
6/30/2017,15280
9/30/2017,15447
,
,
,
,
,
,
,
,
,
,
UHS US,
3/31/2010,1347.153
6/30/2010,1338.315
9/30/2010,1323.264
12/31/2010,1559.453
3/31/2011,1910.528
6/30/2011,1902.234
9/30/2011,1848.662
12/31/2011,1838.774
3/31/2012,1825.289
6/30/2012,1729.803
9/30/2012,1680.353
12/31/2012,1764.927
3/31/2013,1831.632
6/30/2013,1834.975
9/30/2013,1816.369
12/31/2013,1800.846
3/31/2014,1920.166
6/30/2014,2019.821
9/30/2014,2017.758
12/31/2014,2107.581
3/31/2015,2225.353
6/30/2015,2275.204
9/30/2015,2227.655
12/31/2015,2315.239
3/31/2016,2449.798
6/30/2016,2430.855
9/30/2016,2409.872
12/31/2016,2475.685
3/31/2017,2612.858
6/30/2017,2612.356
9/30/2017,2541.864
,
,
,
,
,
,
,
,
,
,
UNM US,
3/31/2010,2561.6
6/30/2010,2510.6
9/30/2010,2527.9
12/31/2010,2593.1
3/31/2011,2563.1
6/30/2011,2564.5
9/30/2011,2545.6
12/31/2011,2604.8
3/31/2012,2611.3
6/30/2012,2617.9
9/30/2012,2628
12/31/2012,2658.2
3/31/2013,2624.8
6/30/2013,2601.9
9/30/2013,2540.9
12/31/2013,2586.2
3/31/2014,2604.8
6/30/2014,2627.6
9/30/2014,2608.2
12/31/2014,2653
3/31/2015,2662.7
6/30/2015,2702.9
9/30/2015,2684.4
12/31/2015,2725.1
3/31/2016,2745.9
6/30/2016,2756
9/30/2016,2763.3
12/31/2016,2796.5
3/31/2017,2806.5
6/30/2017,2822
9/30/2017,2819.1
,
,
,
,
,
,
,
,
,
,
VFC US,
1/2/2010,1915.369
4/3/2010,1730.086
7/3/2010,1594.104
10/2/2010,2232.367
1/1/2011,2126.239
3/31/2011,1958.799
7/2/2011,1840.123
10/1/2011,2750.071
12/31/2011,2910.239
3/31/2012,2556.455
6/30/2012,2141.786
9/29/2012,3148.354
12/29/2012,3033.26
3/30/2013,2611.869
6/29/2013,2220.411
9/28/2013,3297.269
12/28/2013,3258.712
3/29/2014,2780.778
6/30/2014,2402.076
9/30/2014,3520.447
1/3/2015,3578.86
4/4/2015,2837.301
7/4/2015,2513.86
10/3/2015,3612.82
1/2/2016,3412.763
4/2/2016,2839.3
7/2/2016,2445.259
10/1/2016,3488.226
12/31/2016,3320.574
4/1/2017,2581.677
7/1/2017,2359.581
9/30/2017,3508.818
,
,
,
,
,
,
,
,
,
VLO US,
3/31/2010,19435
6/30/2010,21775
9/30/2010,21976
12/31/2010,22164
3/31/2011,26308
6/30/2011,31293
9/30/2011,33713
12/31/2011,34673
3/31/2012,35167
6/30/2012,34662
9/30/2012,34726
12/31/2012,34695
3/31/2013,33238
6/30/2013,34034
9/30/2013,36137
12/31/2013,34429
3/31/2014,33663
6/30/2014,34914
9/30/2014,34408
12/31/2014,27859
3/31/2015,21330
6/30/2015,25118
9/30/2015,22579
12/31/2015,18777
3/31/2016,15714
6/30/2016,19584
9/30/2016,19649
12/31/2016,20712
3/31/2017,21772
6/30/2017,22254
9/30/2017,23562
,
,
,
,
,
,
,
,
,
,
VAR US,
1/1/2010,540.9
4/2/2010,585.6
7/2/2010,578
10/1/2010,652.1
12/31/2010,579.9
4/1/2011,648.4
7/1/2011,649.4
9/30/2011,719
12/30/2011,625.3
3/30/2012,720.3
6/29/2012,705.3
9/28/2012,756.1
12/28/2012,678.4
3/29/2013,768.4
6/28/2013,726.2
9/27/2013,769.9
12/27/2013,711.5
3/28/2014,778.5
6/27/2014,747.7
9/26/2014,812.1
1/2/2015,737.9
4/3/2015,759.4
7/3/2015,784
10/2/2015,817.8
1/1/2016,757.1
4/1/2016,758.8
7/1/2016,789.4
9/30/2016,912.5
12/30/2016,763.3
3/31/2017,655
6/30/2017,662.4
9/29/2017,739
,
,
,
,
,
,
,
,
,
VTR US,
3/31/2010,241.545
6/30/2010,243.978
9/30/2010,264.665
12/31/2010,267.994
3/31/2011,270.461
6/30/2011,364.66
9/30/2011,565.957
12/31/2011,571.401
3/31/2012,573.694
6/30/2012,616.448
9/30/2012,641.95
12/31/2012,660.711
3/31/2013,684.868
6/30/2013,685.846
9/30/2013,712.386
12/31/2013,732.856
3/31/2014,741.47
6/30/2014,751.254
9/30/2014,779.035
12/31/2014,803.987
3/31/2015,884.024
6/30/2015,891.322
9/30/2015,827.606
12/31/2015,841.274
3/31/2016,852.289
6/30/2016,354.206
9/30/2016,867.116
12/31/2016,875.713
3/31/2017,883.443
6/30/2017,895.49
9/30/2017,899.928
,
,
,
,
,
,
,
,
,
,
VRSN US,
3/31/2010,264.402
6/30/2010,168.684
9/30/2010,172.649
12/31/2010,178.829
3/31/2011,181.523
6/30/2011,189.844
9/30/2011,196.965
12/31/2011,203.646
3/31/2012,205.726
6/30/2012,214.142
9/30/2012,223.528
12/31/2012,230.196
3/31/2013,236.447
6/30/2013,239.332
9/30/2013,243.678
12/31/2013,245.63
3/31/2014,248.796
6/30/2014,250.382
9/30/2014,255.022
12/31/2014,255.917
3/31/2015,258.422
6/30/2015,262.539
9/30/2015,265.78
12/31/2015,272.625
3/31/2016,281.876
6/30/2016,286.466
9/30/2016,287.554
12/31/2016,286.271
3/31/2017,288.614
6/30/2017,288.552
9/30/2017,292.428
,
,
,
,
,
,
,
,
,
,
VRSK US,
3/31/2010,276.154
6/30/2010,281.677
9/30/2010,287.354
12/31/2010,293.158
3/31/2011,312.869
6/30/2011,327.28
9/30/2011,340.098
12/31/2011,351.593
3/31/2012,346.501
6/30/2012,373.226
9/30/2012,398.863
12/31/2012,415.73
3/31/2013,403.323
6/30/2013,421.32
9/30/2013,438.597
12/31/2013,416.723
3/31/2014,409.643
6/30/2014,423.554
9/30/2014,448.665
12/31/2014,464.864
3/31/2015,459.397
6/30/2015,497.65
9/30/2015,550.401
12/31/2015,560.562
3/31/2016,561.852
6/30/2016,498.296
9/30/2016,498.081
12/31/2016,506.1
3/31/2017,502.6
6/30/2017,523.2
9/30/2017,549.1
,
,
,
,
,
,
,
,
,
,
VZ US,
3/31/2010,26913
6/30/2010,26773
9/30/2010,26484
12/31/2010,26395
3/31/2011,26990
6/30/2011,27536
9/30/2011,27913
12/31/2011,28436
3/31/2012,28242
6/30/2012,28552
9/30/2012,29007
12/31/2012,30045
3/31/2013,29420
6/30/2013,29786
9/30/2013,30279
12/31/2013,31065
3/31/2014,30818
6/30/2014,31483
9/30/2014,31586
12/31/2014,33192
3/31/2015,31984
6/30/2015,32224
9/30/2015,33158
12/31/2015,34254
3/31/2016,32171
6/30/2016,30532
9/30/2016,30937
12/31/2016,32340
3/31/2017,29814
6/30/2017,30548
9/30/2017,31717
,
,
,
,
,
,
,
,
,
,
VRTX US,
3/31/2010,22.429
6/30/2010,31.622
9/30/2010,23.795
12/31/2010,65.524
3/31/2011,73.662
6/30/2011,114.424
9/30/2011,659.2
12/31/2011,563.34
3/31/2012,438.737
6/30/2012,418.305
9/30/2012,336.006
12/31/2012,333.994
3/31/2013,328.368
6/30/2013,310.75
9/30/2013,221.7
12/31/2013,351.157
3/31/2014,118.451
6/30/2014,138.421
9/30/2014,178.987
12/31/2014,144.556
3/31/2015,138.509
6/30/2015,166.076
9/30/2015,309.816
12/31/2015,417.935
3/31/2016,398.08
6/30/2016,431.608
9/30/2016,413.783
12/31/2016,458.706
3/31/2017,482.256
6/30/2017,516.913
9/30/2017,551.874
,
,
,
,
,
,
,
,
,
,
VIAB US,
9/30/2010,3330
12/31/2010,3828
3/31/2011,3267
6/30/2011,3766
9/30/2011,4053
12/31/2011,3952
3/31/2012,3331
6/30/2012,3241
9/30/2012,3363
12/31/2012,3314
3/31/2013,3135
6/30/2013,3693
9/30/2013,3652
12/31/2013,3197
3/31/2014,3174
6/30/2014,3421
9/30/2014,3991
12/31/2014,3344
3/31/2015,3078
6/30/2015,3058
9/30/2015,3788
12/31/2015,3154
3/31/2016,3001
6/30/2016,3107
9/30/2016,3226
12/31/2016,3324
3/31/2017,3256
6/30/2017,3364
9/30/2017,3319
,
,
,
,
,
,
,
,
,
,
,
,
V US,
3/31/2010,1959
6/30/2010,2029
9/30/2010,2117
12/31/2010,2238
3/31/2011,2245
6/30/2011,2322
9/30/2011,2383
12/31/2011,2547
3/31/2012,2578
6/30/2012,2565
9/30/2012,2731
12/31/2012,2846
3/31/2013,2958
6/30/2013,3001
9/30/2013,2973
12/31/2013,3155
3/31/2014,3163
6/30/2014,3155
9/30/2014,3229
12/31/2014,3382
3/31/2015,3409
6/30/2015,3518
9/30/2015,3571
12/31/2015,3565
3/31/2016,3626
6/30/2016,3630
9/30/2016,4261
12/31/2016,4461
3/31/2017,4477
6/30/2017,4565
9/30/2017,4855
,
,
,
,
,
,
,
,
,
,
VNO US,
3/31/2010,696.331
6/30/2010,696.105
9/30/2010,707.032
12/31/2010,712.957
3/31/2011,737.111
6/30/2011,730.151
9/30/2011,727.343
12/31/2011,741.815
3/31/2012,727.466
6/30/2012,700.591
9/30/2012,710.977
12/31/2012,646.434
3/31/2013,708.873
6/30/2013,668.868
9/30/2013,678.487
12/31/2013,673.306
3/31/2014,660.618
6/30/2014,666.606
9/30/2014,670.909
12/31/2014,679.101
3/31/2015,606.802
6/30/2015,616.288
9/30/2015,627.596
12/31/2015,651.581
3/31/2016,613.037
6/30/2016,621.708
9/30/2016,633.197
12/31/2016,638.26
3/31/2017,620.848
6/30/2017,626.039
9/30/2017,528.755
,
,
,
,
,
,
,
,
,
,
VMC US,
3/31/2010,493.264
6/30/2010,736.152
9/30/2010,743.204
12/31/2010,586.243
3/31/2011,487.2
6/30/2011,701.971
9/30/2011,760.752
12/31/2011,614.626
3/31/2012,535.882
6/30/2012,694.136
9/30/2012,728.861
12/31/2012,608.431
3/31/2013,538.162
6/30/2013,738.733
9/30/2013,813.568
12/31/2013,680.246
3/31/2014,574.42
6/30/2014,791.143
9/30/2014,873.579
12/31/2014,755.026
3/31/2015,631.293
6/30/2015,895.143
9/30/2015,1038.46
12/31/2015,857.285
3/31/2016,754.728
6/30/2016,956.825
9/30/2016,1008.14
12/31/2016,872.975
3/31/2017,787.328
6/30/2017,1030.763
9/30/2017,1094.715
,
,
,
,
,
,
,
,
,
,
WMT US,
1/31/2010,113651
4/30/2010,99848
7/31/2010,103726
10/31/2010,101952
1/31/2011,116360
4/30/2011,104189
7/31/2011,109366
10/31/2011,110226
1/31/2012,123169
4/30/2012,113018
7/31/2012,114296
10/31/2012,113929
1/31/2013,127919
4/30/2013,114187
7/31/2013,116945
10/31/2013,115688
1/31/2014,129706
4/30/2014,114960
7/31/2014,120125
10/31/2014,119001
1/31/2015,131565
4/30/2015,114826
7/31/2015,120229
10/31/2015,117408
1/31/2016,129667
4/30/2016,115904
7/31/2016,120854
10/31/2016,118179
1/31/2017,130936
4/30/2017,117542
7/31/2017,123355
10/31/2017,123179
,
,
,
,
,
,
,
,
,
WBA US,
2/28/2010,16987
5/31/2010,17199
8/31/2010,16870
11/30/2010,17344
2/28/2011,18502
5/31/2011,18371
8/31/2011,17967
11/30/2011,18157
2/29/2012,18651
5/31/2012,17752
8/31/2012,17073
11/30/2012,17316
2/28/2013,18647
5/31/2013,18313
8/31/2013,17941
11/30/2013,18329
2/28/2014,19605
5/31/2014,19401
8/31/2014,19057
11/30/2014,19554
2/28/2015,26573
5/31/2015,28795
8/31/2015,28522
11/30/2015,29033
2/29/2016,30184
5/31/2016,29498
8/31/2016,28636
11/30/2016,28501
2/28/2017,29446
5/31/2017,30118
8/31/2017,30149
11/30/2017,30740
,
,
,
,
,
,
,
,
,
DIS US,
1/2/2010,9739
4/3/2010,8580
7/3/2010,10002
10/2/2010,9742
1/1/2011,10716
4/2/2011,9077
7/2/2011,10675
10/1/2011,10425
12/31/2011,10779
3/31/2012,9629
6/30/2012,11088
9/29/2012,10782
12/29/2012,11341
3/30/2013,10554
6/29/2013,11578
9/28/2013,11568
12/28/2013,12309
3/29/2014,11649
6/28/2014,12466
9/27/2014,12389
12/27/2014,13391
3/28/2015,12461
6/27/2015,13101
10/3/2015,13512
1/2/2016,15244
4/2/2016,12969
7/2/2016,14277
10/1/2016,13142
12/31/2016,14784
4/1/2017,13336
7/1/2017,14238
9/30/2017,12779
,
,
,
,
,
,
,
,
,
WM US,
3/31/2010,2935
6/30/2010,3158
9/30/2010,3235
12/31/2010,3187
3/31/2011,3103
6/30/2011,3347
9/30/2011,3522
12/31/2011,3406
3/31/2012,3295
6/30/2012,3459
9/30/2012,3461
12/31/2012,3434
3/31/2013,3336
6/30/2013,3526
9/30/2013,3621
12/31/2013,3500
3/31/2014,3396
6/30/2014,3561
9/30/2014,3602
12/31/2014,3437
3/31/2015,3040
6/30/2015,3315
9/30/2015,3360
12/31/2015,3246
3/31/2016,3176
6/30/2016,3425
9/30/2016,3548
12/31/2016,3460
3/31/2017,3440
6/30/2017,3677
9/30/2017,3716
,
,
,
,
,
,
,
,
,
,
WAT US,
4/3/2010,367.7
7/3/2010,391.055
10/2/2010,401.038
12/31/2010,483.578
4/2/2011,427.603
7/2/2011,447.627
10/1/2011,454.534
12/31/2011,521.42
3/31/2012,420.458
6/30/2012,451.465
9/29/2012,449.952
12/31/2012,521.766
3/30/2013,430.338
6/29/2013,451.115
9/28/2013,457.317
12/31/2013,565.448
3/29/2014,430.508
6/28/2014,481.801
9/27/2014,493.165
12/31/2014,583.87
4/4/2015,460.404
7/4/2015,494.74
10/3/2015,500.578
12/31/2015,586.61
4/2/2016,475.246
7/2/2016,536.56
10/1/2016,526.83
12/31/2016,628.787
4/1/2017,497.969
7/1/2017,558.25
9/30/2017,565.584
,
,
,
,
,
,
,
,
,
,
WEC US,
3/31/2010,1255.9
6/30/2010,890.9
9/30/2010,973.2
12/31/2010,1089.8
3/31/2011,1328.7
6/30/2011,991.7
9/30/2011,1052.8
12/31/2011,1113.2
3/31/2012,1191.2
6/30/2012,944.7
9/30/2012,1039.3
12/31/2012,1071.2
3/31/2013,1275.2
6/30/2013,1012.3
9/30/2013,1053.2
12/31/2013,1178.3
3/31/2014,1695
6/30/2014,1043.7
9/30/2014,1033.3
12/31/2014,1225.1
3/31/2015,1387.9
6/30/2015,991.2
9/30/2015,1698.7
12/31/2015,1848.3
3/31/2016,2194.8
6/30/2016,1602
9/30/2016,1712.5
12/31/2016,1963
3/31/2017,2304.5
6/30/2017,1631.5
9/30/2017,1657.5
,
,
,
,
,
,
,
,
,
,
WFC US,
3/31/2010,21448
6/30/2010,21394
9/30/2010,20874
12/31/2010,21494
3/31/2011,20490
6/30/2011,20559
9/30/2011,20133
12/31/2011,20796
3/31/2012,21806
6/30/2012,21465
9/30/2012,21371
12/31/2012,22146
3/31/2013,21435
6/30/2013,21574
9/30/2013,20679
12/31/2013,20884
3/31/2014,20842
6/30/2014,21291
9/30/2014,21435
12/31/2014,21681
3/31/2015,21520
6/30/2015,21588
9/30/2015,22143
12/31/2015,21902
3/31/2016,22485
6/30/2016,22471
9/30/2016,22638
12/31/2016,22505
3/31/2017,22513
6/30/2017,22499
9/30/2017,22258
,
,
,
,
,
,
,
,
,
,
HCN US,
3/31/2010,152.759
6/30/2010,163.131
9/30/2010,176.146
12/31/2010,202.456
3/31/2011,255.477
6/30/2011,381.059
9/30/2011,384.786
12/31/2011,407.391
3/31/2012,435.359
6/30/2012,453.082
9/30/2012,474.139
12/31/2012,500.663
3/31/2013,633.915
6/30/2013,682.125
9/30/2013,786.93
12/31/2013,788.577
3/31/2014,801.807
6/30/2014,826.446
9/30/2014,847.523
12/31/2014,867.769
3/31/2015,894.177
6/30/2015,957.169
9/30/2015,978.997
12/31/2015,1029.484
3/31/2016,1047.05
6/30/2016,1076.657
9/30/2016,1079.133
12/31/2016,1078.321
3/31/2017,1062.298
6/30/2017,1058.602
9/30/2017,1091.483
,
,
,
,
,
,
,
,
,
,
WDC US,
1/1/2010,2619
4/2/2010,2641
7/2/2010,2382
10/1/2010,2396
12/31/2010,2475
4/1/2011,2252
7/1/2011,2403
9/30/2011,2694
12/30/2011,1995
3/30/2012,3035
6/29/2012,4754
9/28/2012,4035
12/28/2012,3824
3/29/2013,3764
6/28/2013,3728
9/27/2013,3804
12/27/2013,3972
3/28/2014,3703
6/27/2014,3651
10/3/2014,3943
1/2/2015,3888
4/3/2015,3550
7/3/2015,3191
10/2/2015,3360
1/1/2016,3317
4/1/2016,2822
7/1/2016,3495
9/30/2016,4714
12/30/2016,4888
3/31/2017,4649
6/30/2017,4842
9/29/2017,5181
,
,
,
,
,
,
,
,
,
WU US,
3/31/2010,1232.7
6/30/2010,1273.4
9/30/2010,1329.6
12/31/2010,1357
3/31/2011,1283
6/30/2011,1366.3
9/30/2011,1410.8
12/31/2011,1431.3
3/31/2012,1393.4
6/30/2012,1425.1
9/30/2012,1421.6
12/31/2012,1424.7
3/31/2013,1325.4
6/30/2013,1385.9
9/30/2013,1408.8
12/31/2013,1421.9
3/31/2014,1350.8
6/30/2014,1405.6
9/30/2014,1440.9
12/31/2014,1409.9
3/31/2015,1320.9
6/30/2015,1383.6
9/30/2015,1399.2
12/31/2015,1380
3/31/2016,1297.7
6/30/2016,1375.7
9/30/2016,1377.8
12/31/2016,1371.7
3/31/2017,1302.4
6/30/2017,1378.9
9/30/2017,1404.7
,
,
,
,
,
,
,
,
,
,
WRK US,
3/31/2010,731.9
6/30/2010,771.9
9/30/2010,806.8
12/31/2010,761.1
3/31/2011,792.9
6/30/2011,1382.1
9/30/2011,2463.5
12/31/2011,2267.7
3/31/2012,2282.9
6/30/2012,2303.2
9/30/2012,2353.8
12/31/2012,2287.1
3/31/2013,2324.9
6/30/2013,2448.3
9/30/2013,2485.1
12/31/2013,2362.6
3/31/2014,2393.6
6/30/2014,2530.9
9/30/2014,2608
12/31/2014,2514.2
3/31/2015,2455.6
6/30/2015,2538.9
9/30/2015,3872.6
12/31/2015,3680.7
3/31/2016,3696.6
6/30/2016,3596.5
9/30/2016,3611.7
12/31/2016,3447.2
3/31/2017,3656.3
6/30/2017,3695.6
9/30/2017,4060.6
,
,
,
,
,
,
,
,
,
,
WY US,
3/31/2010,1419
6/30/2010,1805
9/30/2010,1664
12/31/2010,1664
3/31/2011,1578
6/30/2011,1773
9/30/2011,1652
12/31/2011,1615
3/31/2012,1494
6/30/2012,1793
9/30/2012,1772
12/31/2012,2000
3/31/2013,1951
6/30/2013,2141
9/30/2013,2181
12/31/2013,2256
3/31/2014,1984
6/30/2014,1964
9/30/2014,1915
12/31/2014,1788
3/31/2015,1721
6/30/2015,1807
9/30/2015,1820
12/31/2015,1734
3/31/2016,1835
6/30/2016,1655
9/30/2016,1709
12/31/2016,1596
3/31/2017,1693
6/30/2017,1808
9/30/2017,1872
,
,
,
,
,
,
,
,
,
,
WHR US,
3/31/2010,4272
6/30/2010,4534
9/30/2010,4519
12/31/2010,5041
3/31/2011,4401
6/30/2011,4730
9/30/2011,4625
12/31/2011,4910
3/31/2012,4349
6/30/2012,4511
9/30/2012,4495
12/31/2012,4791
3/31/2013,4248
6/30/2013,4748
9/30/2013,4683
12/31/2013,5090
3/31/2014,4363
6/30/2014,4682
9/30/2014,4824
12/31/2014,6003
3/31/2015,4846
6/30/2015,5208
9/30/2015,5277
12/31/2015,5560
3/31/2016,4616
6/30/2016,5198
9/30/2016,5248
12/31/2016,5656
3/31/2017,4786
6/30/2017,5347
9/30/2017,5418
,
,
,
,
,
,
,
,
,
,
WMB US,
3/31/2010,2596
6/30/2010,2292
9/30/2010,2304
12/31/2010,2424
3/31/2011,2575
9/30/2011,2703
12/31/2011,2103
3/31/2012,2019
6/30/2012,1861
9/30/2012,1752
12/31/2012,1900
3/31/2013,1810
6/30/2013,1767
9/30/2013,1623
12/31/2013,1660
3/31/2014,1749
6/30/2014,1678
9/30/2014,2069
12/31/2014,2141
3/31/2015,1716
6/30/2015,1839
9/30/2015,1799
12/31/2015,2006
3/31/2016,1660
6/30/2016,1736
9/30/2016,1905
12/31/2016,2198
3/31/2017,1988
6/30/2017,1924
9/30/2017,1891
,
,
,
,
,
,
,
,
,
,
,
WLTW US,
3/31/2010,972
6/30/2010,799
9/30/2010,733
12/31/2010,835
3/31/2011,1008
6/30/2011,863
9/30/2011,762
12/31/2011,825
3/31/2012,1013
6/30/2012,842
9/30/2012,754
12/31/2012,871
3/31/2013,1051
6/30/2013,890
9/30/2013,795
12/31/2013,919
3/31/2014,1097
6/30/2014,935
9/30/2014,812
12/31/2014,958
3/31/2015,1087
6/30/2015,922
9/30/2015,846
12/31/2015,974
3/31/2016,2266
6/30/2016,1949
9/30/2016,1777
12/31/2016,1927
3/31/2017,2319
6/30/2017,1953
9/30/2017,1852
,
,
,
,
,
,
,
,
,
,
WYN US,
3/31/2010,886
6/30/2010,963
9/30/2010,1065
12/31/2010,937
3/31/2011,952
6/30/2011,1090
9/30/2011,1212
12/31/2011,1000
3/31/2012,1036
6/30/2012,1139
9/30/2012,1265
12/31/2012,1094
3/31/2013,1133
6/30/2013,1253
9/30/2013,1427
12/31/2013,1195
3/31/2014,1193
6/30/2014,1343
9/30/2014,1514
12/31/2014,1231
3/31/2015,1262
6/30/2015,1398
9/30/2015,1564
12/31/2015,1311
3/31/2016,1303
6/30/2016,1403
9/30/2016,1573
12/31/2016,1320
3/31/2017,1319
6/30/2017,1479
9/30/2017,1629
,
,
,
,
,
,
,
,
,
,
WYNN US,
3/31/2010,908.918
6/30/2010,1032.643
9/30/2010,1005.949
12/31/2010,1237.188
3/31/2011,1260.272
6/30/2011,1367.353
9/30/2011,1298.304
12/31/2011,1343.863
3/31/2012,1313.498
6/30/2012,1253.207
9/30/2012,1298.495
12/31/2012,1289.084
3/31/2013,1378.654
6/30/2013,1332.273
9/30/2013,1390.112
12/31/2013,1519.897
3/31/2014,1513.613
6/30/2014,1412.063
9/30/2014,1370.01
12/31/2014,1137.975
3/31/2015,1092.238
6/30/2015,1040.458
9/30/2015,996.285
12/31/2015,946.902
3/31/2016,997.678
6/30/2016,1058.364
9/30/2016,1109.822
12/31/2016,1300.433
3/31/2017,1475.68
6/30/2017,1529.261
9/30/2017,1612.331
,
,
,
,
,
,
,
,
,
,
XEL US,
3/31/2010,2807.462
6/30/2010,2307.764
9/30/2010,2628.787
12/31/2010,2566.934
3/31/2011,2816.54
6/30/2011,2438.222
9/30/2011,2831.598
12/31/2011,2568.41
3/31/2012,2578.079
6/30/2012,2274.668
9/30/2012,2724.341
12/31/2012,2551.135
3/31/2013,2782.849
6/30/2013,2578.913
9/30/2013,2822.338
12/31/2013,2730.822
3/31/2014,3202.604
6/30/2014,2685.097
9/30/2014,2869.807
12/31/2014,2928.628
3/31/2015,2962.219
6/30/2015,2515.134
9/30/2015,2901.312
12/31/2015,2645.821
3/31/2016,2772.273
6/30/2016,2499.849
9/30/2016,3040.147
12/31/2016,2794.651
3/31/2017,2946.422
6/30/2017,2644.928
9/30/2017,3016.897
,
,
,
,
,
,
,
,
,
,
XRX US,
3/31/2010,4721
6/30/2010,5508
9/30/2010,5428
12/31/2010,5976
3/31/2011,5465
6/30/2011,5614
9/30/2011,5583
12/31/2011,5964
3/31/2012,5503
6/30/2012,5541
9/30/2012,5423
12/31/2012,5923
3/31/2013,5356
6/30/2013,5402
9/30/2013,5262
12/31/2013,5569
3/31/2014,5121
6/30/2014,5292
9/30/2014,5120
12/31/2014,5033
3/31/2015,4469
6/30/2015,4590
9/30/2015,4449
12/31/2015,4653
3/31/2016,4281
6/30/2016,4385
9/30/2016,4212
12/31/2016,2734
3/31/2017,2454
6/30/2017,2567
9/30/2017,2497
,
