MMM US,
9/30/2016,17219.222
12/31/2016,17289.5
3/31/2017,17059.25
6/30/2017,17134.571
9/30/2017,15802.167
,
,
,
,
,
,
,
,
,
,
MTD US,
3/31/2010,393.167
6/30/2010,436.286
9/30/2010,457.667
12/31/2010,540.222
3/31/2011,466.125
6/30/2011,533.5
9/30/2011,559.444
12/31/2011,637.364
3/31/2012,526.917
6/30/2012,580.545
9/30/2012,583.273
12/31/2012,644.333
3/31/2013,534
6/30/2013,571.273
9/30/2013,591.5
12/31/2013,674.5
3/31/2014,538.917
6/30/2014,600.091
9/30/2014,616.2
12/31/2014,692.6
3/31/2015,533.727
6/30/2015,581.2
9/30/2015,596.2
12/31/2015,671.9
3/31/2016,534.5
6/30/2016,597
9/30/2016,626.778
12/31/2016,701.6
3/31/2017,571.333
6/30/2017,647.778
9/30/2017,685.5
,
,
,
,
,
,
,
,
,
,
MGM US,
3/31/2010,1413.267
6/30/2010,1457.278
9/30/2010,1544.368
12/31/2010,1495.294
3/31/2011,1511.1
6/30/2011,1608.85
9/30/2011,2213.789
12/31/2011,2213.688
3/31/2012,2253.375
6/30/2012,2345.6
9/30/2012,2277.762
12/31/2012,2307.048
3/31/2013,2340.571
6/30/2013,2424.238
9/30/2013,2421.286
12/31/2013,2467.722
3/31/2014,2577
6/30/2014,2574.222
9/30/2014,2470.2
12/31/2014,2392.538
3/31/2015,2383.273
6/30/2015,2371.533
9/30/2015,2299
12/31/2015,2252.4
3/31/2016,2280.571
6/30/2016,2330.364
9/30/2016,2380.417
12/31/2016,2459.929
3/31/2017,2625.071
6/30/2017,2672.1
9/30/2017,2761.091
,
,
,
,
,
,
,
,
,
,
KORS US,
12/31/2011,354
3/31/2012,360.333
6/30/2012,368.5
9/29/2012,519.3
12/29/2012,540.2
3/30/2013,548.929
6/29/2013,571.647
9/28/2013,725.947
12/28/2013,859.5
3/29/2014,818.091
6/28/2014,851.609
9/27/2014,977.5
12/27/2014,1298.077
3/28/2015,1086.037
6/27/2015,944.708
9/26/2015,1075.269
12/26/2015,1356
4/2/2016,1148.167
7/2/2016,953.273
10/1/2016,1086.68
12/31/2016,1365.6
4/1/2017,1047.909
7/1/2017,918.955
9/30/2017,1048.8
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
MCHP US,
3/31/2010,269.833
6/30/2010,319.615
9/30/2010,342.3
12/31/2010,362.909
3/31/2011,373.538
6/30/2011,378.417
9/30/2011,340.917
12/31/2011,328.923
3/31/2012,340.857
6/30/2012,355.067
9/30/2012,407.667
12/31/2012,411.417
3/31/2013,427
6/30/2013,454.692
9/30/2013,482.308
12/31/2013,479.214
3/31/2014,490.091
6/30/2014,527.308
9/30/2014,545.9
12/31/2014,524.9
3/31/2015,546.727
6/30/2015,555
9/30/2015,553.571
12/31/2015,551.889
3/31/2016,564.8
6/30/2016,821.545
9/30/2016,861.583
12/31/2016,849.417
3/31/2017,891.308
6/30/2017,947.429
9/30/2017,1001.385
,
,
,
,
,
,
,
,
,
,
MU US,
3/4/2010,1819.722
6/3/2010,2108.941
9/2/2010,2656.789
12/2/2010,2346
3/3/2011,2062.737
6/2/2011,2375.9
9/1/2011,2104.818
12/1/2011,2117.125
3/1/2012,2010.13
5/31/2012,1994.04
8/30/2012,2112.5
11/29/2012,2004.308
2/28/2013,1914.538
5/30/2013,2252.893
8/29/2013,2697.308
11/28/2013,3717.407
2/27/2014,3985.103
5/29/2014,3895.25
8/28/2014,4156.034
12/4/2014,4614.1
3/5/2015,4145.552
6/4/2015,3903.833
9/3/2015,3559.067
12/3/2015,3471.52
3/3/2016,3047.259
6/2/2016,2961.808
9/1/2016,3193.941
12/1/2016,3978
3/2/2017,4656.667
6/1/2017,5419.458
8/31/2017,5967.261
11/30/2017,6416.417
,
,
,
,
,
,
,
,
,
MSFT US,
3/31/2010,14399.045
6/30/2010,15258.696
9/30/2010,15782.24
12/31/2010,19120.348
3/31/2011,16195.913
6/30/2011,17217.042
9/30/2011,17230.087
12/31/2011,20916.759
3/31/2012,17158.192
6/30/2012,18178.125
9/30/2012,16394.042
12/31/2012,21542
3/31/2013,20470.107
6/30/2013,20716.37
9/30/2013,17769.292
12/31/2013,23677.955
3/31/2014,20384.25
6/30/2014,23011.65
9/30/2014,22004.4
12/31/2014,26294.571
3/31/2015,21066.593
6/30/2015,22038.192
9/30/2015,20979.913
12/31/2015,25253.261
3/31/2016,22111.571
6/30/2016,22130.95
9/30/2016,21703.227
12/31/2016,25267.478
3/31/2017,23647.56
6/30/2017,24291.958
9/30/2017,23545.591
,
,
,
,
,
,
,
,
,
,
MAA US,
3/31/2010,95.383
6/30/2010,96.175
9/30/2010,99.778
12/31/2010,103.125
3/31/2011,105.444
6/30/2011,108.5
9/30/2011,113.625
12/31/2011,117.2
3/31/2012,119.625
6/30/2012,121.8
9/30/2012,127.125
12/31/2012,130.4
3/31/2013,132.833
6/30/2013,136.571
9/30/2013,136.143
12/31/2013,238
3/31/2014,240.333
6/30/2014,249.5
9/30/2014,244.5
12/31/2014,248.25
3/31/2015,252.75
6/30/2015,256
9/30/2015,261.455
12/31/2015,263.182
3/31/2016,265.182
6/30/2016,272.833
9/30/2016,276.333
12/31/2016,318.286
3/31/2017,372.857
6/30/2017,382.25
9/30/2017,387.2
,
,
,
,
,
,
,
,
,
,
MHK US,
4/3/2010,1240.7
7/3/2010,1434.9
10/2/2010,1398.727
12/31/2010,1292.143
4/2/2011,1316
7/2/2011,1446.2
10/1/2011,1377.545
12/31/2011,1320.429
3/31/2012,1415.455
6/30/2012,1554.909
9/29/2012,1474.417
12/31/2012,1425.273
3/30/2013,1526.3
6/29/2013,1956.8
9/28/2013,2010.3
12/31/2013,1915.308
3/29/2014,1860.385
6/28/2014,2088.692
9/27/2014,2047.615
12/31/2014,1948.5
4/4/2015,1876.083
7/4/2015,2131.083
10/3/2015,2186.429
12/31/2015,2042.231
4/2/2016,2095
7/2/2016,2350
10/1/2016,2274.929
12/31/2016,2154.786
4/1/2017,2274.333
7/1/2017,2443.867
9/30/2017,2454.824
,
,
,
,
,
,
,
,
,
,
TAP US,
3/27/2010,639.429
6/26/2010,875.857
9/25/2010,876.857
12/25/2010,842.571
3/26/2011,685
6/25/2011,953
9/24/2011,944.5
12/31/2011,910.8
3/31/2012,703.5
6/30/2012,942
9/29/2012,1250.8
12/31/2012,1073.571
3/30/2013,854.143
6/29/2013,1227.333
9/28/2013,1214.5
12/31/2013,1014.857
3/31/2014,815
6/30/2014,1183.857
9/30/2014,1170.333
12/31/2014,969.125
3/31/2015,718.222
6/30/2015,1008.875
9/30/2015,1014.75
12/31/2015,845.4
3/31/2016,629.667
6/30/2016,958.667
9/30/2016,971
12/31/2016,2566.833
3/31/2017,2459.222
6/30/2017,3105.375
9/30/2017,2970.143
,
,
,
,
,
,
,
,
,
,
MDLZ US,
3/31/2010,10930.5
6/30/2010,12290.364
9/30/2010,11997.643
12/31/2010,13442.538
3/31/2011,12340.462
6/30/2011,13152.813
9/30/2011,12810.067
12/31/2011,14790.933
3/31/2012,13052.357
6/30/2012,13961.133
9/30/2012,8641.143
12/31/2012,9609.143
3/31/2013,8660.462
6/30/2013,8617.385
9/30/2013,8555.071
12/31/2013,9569.071
3/31/2014,8642.615
6/30/2014,8679.214
9/30/2014,8375.231
12/31/2014,8931.429
3/31/2015,7716.308
6/30/2015,7482.167
9/30/2015,6812.813
12/31/2015,7269.357
3/31/2016,6424.929
6/30/2016,6334.077
9/30/2016,6455.385
12/31/2016,6893.154
3/31/2017,6372.143
6/30/2017,5997.867
9/30/2017,6448.438
,
,
,
,
,
,
,
,
,
,
MON US,
2/28/2010,3917.273
5/31/2010,3184.375
8/31/2010,1826.182
11/30/2010,1793.917
2/28/2011,4151
5/31/2011,3380.308
8/31/2011,1905.5
11/30/2011,2033.167
2/29/2012,4533.917
5/31/2012,#N/A N/A
8/31/2012,2231.308
11/30/2012,2640.154
2/28/2013,5236.286
5/31/2013,4427.625
8/31/2013,2252.429
11/30/2013,3074.467
2/28/2014,5802.313
5/31/2014,4405.5
8/31/2014,2417.5
11/30/2014,2800.438
2/28/2015,5586.571
5/31/2015,4634.4
8/31/2015,2788.4
11/30/2015,2393.2
2/29/2016,4734.313
5/31/2016,4487.538
8/31/2016,2291.545
11/30/2016,2266.182
2/28/2017,4732
5/31/2017,4174.727
8/31/2017,2530.9
11/30/2017,2765.5
,
,
,
,
,
,
,
,
,
MNST US,
3/31/2010,257
6/30/2010,325
9/30/2010,360.833
12/31/2010,330.2
3/31/2011,325.875
6/30/2011,436.444
9/30/2011,464.667
12/31/2011,411.75
3/31/2012,447.125
6/30/2012,595.875
9/30/2012,578.429
12/31/2012,483.714
3/31/2013,501.714
6/30/2013,646.143
9/30/2013,602.375
12/31/2013,526.25
3/31/2014,542.333
6/30/2014,693.462
9/30/2014,642.067
12/31/2014,584.933
3/31/2015,597.5
6/30/2015,749.556
9/30/2015,735.077
12/31/2015,699.643
3/31/2016,656.867
6/30/2016,804.214
9/30/2016,817.833
12/31/2016,722.077
3/31/2017,738.5
6/30/2017,901.385
9/30/2017,904.846
,
,
,
,
,
,
,
,
,
,
MCO US,
3/31/2010,456.333
6/30/2010,459.4
9/30/2010,472
12/31/2010,551.833
3/31/2011,523.5
6/30/2011,550.5
9/30/2011,541.833
12/31/2011,555.8
3/31/2012,622.5
6/30/2012,633.6
9/30/2012,617.429
12/31/2012,694.833
3/31/2013,729.167
6/30/2013,722.286
9/30/2013,720
12/31/2013,743.889
3/31/2014,770.273
6/30/2014,804.2
9/30/2014,786.111
12/31/2014,849.556
3/31/2015,827.625
6/30/2015,899.375
9/30/2015,843.333
12/31/2015,855.8
3/31/2016,852.8
6/30/2016,904.2
9/30/2016,895.364
12/31/2016,908.091
3/31/2017,912.5
6/30/2017,962.778
9/30/2017,998.125
,
,
,
,
,
,
,
,
,
,
MS US,
3/31/2010,8021.625
6/30/2010,7953.643
9/30/2010,6650.471
12/31/2010,7316.385
3/31/2011,7734
6/30/2011,8054.333
9/30/2011,7287.5
12/31/2011,5503.692
3/31/2012,7938.636
6/30/2012,7601.6
9/30/2012,6393.333
12/31/2012,7102.158
3/31/2013,8332.125
6/30/2013,7885.211
9/30/2013,7658.778
12/31/2013,8007.952
3/31/2014,8571.833
6/30/2014,8194.235
9/30/2014,8160.75
12/31/2014,8144.889
3/31/2015,9189.211
6/30/2015,9124
9/30/2015,8539.947
12/31/2015,7694.7
3/31/2016,7754.941
6/30/2016,8311
9/30/2016,8149.167
12/31/2016,8475.706
3/31/2017,9294.059
6/30/2017,9128.333
9/30/2017,9044.158
,
,
,
,
,
,
,
,
,
,
MOS US,
2/28/2010,1810.929
5/31/2010,2136.429
8/31/2010,1975.5
11/30/2010,2453.167
2/28/2011,2336.692
5/31/2011,2608.867
8/31/2011,2911.455
11/30/2011,3220.2
2/29/2012,2106.308
5/31/2012,2559.273
8/31/2012,#N/A N/A
11/30/2012,#N/A N/A
9/30/2013,1979
12/31/2013,1938.6
3/31/2014,2000.333
6/30/2014,2418.462
9/30/2014,2322.071
12/31/2014,2455.909
3/31/2015,2175.769
6/30/2015,2514.154
9/30/2015,2320.2
12/31/2015,1932.933
3/31/2016,1560.286
6/30/2016,1744.5
9/30/2016,1909.5
12/31/2016,1797.5
3/31/2017,1656.2
6/30/2017,1754.214
9/30/2017,1923.778
,
,
,
,
,
,
,
,
,
,
,
,
MSI US,
4/3/2010,5119.269
7/3/2010,5202.423
10/2/2010,5660.857
12/31/2010,5456.889
4/2/2011,1805
7/2/2011,2024.231
10/1/2011,2094.733
12/31/2011,2278.4
3/31/2012,1927.2
6/30/2012,2106.929
9/29/2012,2150.667
12/31/2012,2451.462
3/30/2013,2050.25
6/29/2013,2127.333
9/28/2013,2123.467
12/31/2013,2487.235
3/29/2014,1813.429
6/28/2014,1960.846
9/27/2014,1391.167
12/31/2014,1784.455
4/4/2015,1190.273
7/4/2015,1337.909
10/3/2015,1409.083
12/31/2015,1688.786
4/2/2016,1165.75
7/2/2016,1397.583
10/1/2016,1514.417
12/31/2016,1837.833
4/1/2017,1251.154
7/1/2017,1464.833
9/30/2017,1583.417
,
,
,
,
,
,
,
,
,
,
MYL US,
3/31/2010,1297
6/30/2010,1338.692
9/30/2010,1399.077
12/31/2010,1463.667
3/31/2011,1431.857
6/30/2011,1497.818
9/30/2011,1538.2
12/31/2011,1561.933
3/31/2012,1579.125
6/30/2012,1660.188
9/30/2012,1848.471
12/31/2012,1728.125
3/31/2013,1691
6/30/2013,1731.25
9/30/2013,1842.182
12/31/2013,1805.462
3/31/2014,1772.182
6/30/2014,1877.714
9/30/2014,2051.692
12/31/2014,2070.4
3/31/2015,2045.286
6/30/2015,2381.9
9/30/2015,2796
12/31/2015,2700.636
3/31/2016,2221.083
6/30/2016,2567.154
9/30/2016,3166.417
12/31/2016,3165.077
3/31/2017,2821.545
6/30/2017,3004
9/30/2017,3094.714
,
,
,
,
,
,
,
,
,
,
NDAQ US,
3/31/2010,814.875
6/30/2010,840.75
9/30/2010,741
12/31/2010,744.714
3/31/2011,792.143
6/30/2011,821.143
9/30/2011,939.167
12/31/2011,833.167
3/31/2012,416.417
6/30/2012,406.786
9/30/2012,411.5
12/31/2012,410.786
3/31/2013,415.75
6/30/2013,441.091
9/30/2013,503.889
12/31/2013,516.875
3/31/2014,528.6
6/30/2014,518.9
9/30/2014,513.182
12/31/2014,521
3/31/2015,513.545
6/30/2015,515
9/30/2015,526.455
12/31/2015,528.583
3/31/2016,535.5
6/30/2016,546.231
9/30/2016,585.167
12/31/2016,599.231
3/31/2017,593.583
6/30/2017,596.222
9/30/2017,600.9
,
,
,
,
,
,
,
,
,
,
NOV US,
3/31/2010,3085.273
6/30/2010,2968.571
9/30/2010,2992.875
12/31/2010,3048.286
3/31/2011,3128.105
6/30/2011,3224.526
9/30/2011,3658.067
12/31/2011,4033.105
3/31/2012,4299.529
6/30/2012,4426.813
9/30/2012,5355.95
12/31/2012,5297.048
3/31/2013,5381.708
6/30/2013,5426.087
9/30/2013,5679.261
12/31/2013,5843.905
3/31/2014,5823
6/30/2014,5495.409
9/30/2014,5506.714
12/31/2014,5713.625
3/31/2015,4845.556
6/30/2015,3864.107
9/30/2015,3469.333
12/31/2015,3037.643
3/31/2016,2187.095
6/30/2016,1795.586
9/30/2016,1678.5
12/31/2016,1626.741
3/31/2017,1670.346
6/30/2017,1776.84
9/30/2017,1862.04
,
,
,
,
,
,
,
,
,
,
NAVI US,
6/30/2014,662
9/30/2014,694
12/31/2014,691.667
3/31/2015,681
6/30/2015,647
9/30/2015,654.5
12/31/2015,632.5
3/31/2016,594.5
6/30/2016,581.5
9/30/2016,572.5
12/31/2016,540
3/31/2017,514
6/30/2017,511
9/30/2017,563.5
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
NTAP US,
1/29/2010,955.414
4/30/2010,1084.032
7/30/2010,1126.966
10/29/2010,1192.793
1/28/2011,1277.594
4/29/2011,1387.241
7/29/2011,1511.412
10/28/2011,1540.813
1/27/2012,1561.967
4/27/2012,1684.296
7/27/2012,1457.656
10/26/2012,1534.5
1/25/2013,1624.724
4/26/2013,1754.828
7/26/2013,1533.407
10/25/2013,1598.214
1/24/2014,1626.621
4/25/2014,1668.276
7/25/2014,1471.241
10/24/2014,1548.167
1/23/2015,1610.25
4/24/2015,1589.483
7/31/2015,1321.429
10/30/2015,1437.069
1/29/2016,1452.862
4/29/2016,1402.3
7/28/2016,1259.692
10/28/2016,1353.231
1/27/2017,1394.731
4/28/2017,1442.654
7/28/2017,1320.833
10/27/2017,1381.913
,
,
,
,
,
,
,
,
,
NFLX US,
3/31/2010,493.708
6/30/2010,525.364
9/30/2010,551.654
12/31/2010,597.769
3/31/2011,706.08
6/30/2011,790.481
9/30/2011,812.808
12/31/2011,856.966
3/31/2012,865.519
6/30/2012,888.923
9/30/2012,904.897
12/31/2012,934.5
3/31/2013,1018.207
6/30/2013,1070.786
9/30/2013,1099.5
12/31/2013,1168.03
3/31/2014,1266.531
6/30/2014,1336.061
9/30/2014,1408.189
12/31/2014,1485.351
3/31/2015,1574.194
6/30/2015,1648.914
9/30/2015,1751.5
12/31/2015,1827.027
3/31/2016,1966.222
6/30/2016,2111.086
9/30/2016,2282.568
12/31/2016,2468.333
3/31/2017,2645.25
6/30/2017,2763.611
9/30/2017,2974.158
,
,
,
,
,
,
,
,
,
,
NWL US,
3/31/2010,1209.333
6/30/2010,1522.167
9/30/2010,1495.5
12/31/2010,1453.615
3/31/2011,1331.769
6/30/2011,1553.818
9/30/2011,1561.167
12/31/2011,1494.778
3/31/2012,1299.667
6/30/2012,1526.333
9/30/2012,1541.222
12/31/2012,1519
3/31/2013,1323.3
6/30/2013,1472.667
9/30/2013,1503.818
12/31/2013,1480.692
3/31/2014,1243.308
6/30/2014,1506.923
9/30/2014,1530.286
12/31/2014,1515.615
3/31/2015,1268.273
6/30/2015,1539.583
9/30/2015,1541.857
12/31/2015,1561.786
3/31/2016,1289.583
6/30/2016,3722.75
9/30/2016,4059.75
12/31/2016,4274
3/31/2017,3217.75
6/30/2017,3973.833
9/30/2017,3704.9
,
,
,
,
,
,
,
,
,
,
NFX US,
3/31/2010,548.733
6/30/2010,550.211
9/30/2010,548.538
12/31/2010,607.167
3/31/2011,589
6/30/2011,650.286
9/30/2011,707.375
12/31/2011,693.867
3/31/2012,680.615
6/30/2012,653.571
9/30/2012,636.429
12/31/2012,639.941
3/31/2013,645.923
6/30/2013,631.357
9/30/2013,569.571
12/31/2013,563.5
3/31/2014,507
6/30/2014,602.714
9/30/2014,577.667
12/31/2014,539.889
3/31/2015,427.25
6/30/2015,499.467
9/30/2015,460.105
12/31/2015,449.632
3/31/2016,341.375
6/30/2016,406.846
9/30/2016,413.522
12/31/2016,402.409
3/31/2017,425.476
6/30/2017,426.278
9/30/2017,419.944
,
,
,
,
,
,
,
,
,
,
NEM US,
3/31/2010,2151.4
6/30/2010,2200.333
9/30/2010,2374.667
12/31/2010,2512.8
3/31/2011,2442.667
6/30/2011,2509
9/30/2011,2755.429
12/31/2011,2741.5
3/31/2012,2699.5
6/30/2012,2474.5
9/30/2012,2520.167
12/31/2012,2640.571
3/31/2013,2289.857
6/30/2013,2093.143
9/30/2013,1999.857
12/31/2013,2159
3/31/2014,1832
6/30/2014,1785.571
9/30/2014,1694.714
12/31/2014,1801.143
3/31/2015,1934
6/30/2015,1987.714
9/30/2015,1927.25
12/31/2015,1817.111
3/31/2016,1870.143
6/30/2016,1909.857
9/30/2016,1898.833
12/31/2016,1770.857
3/31/2017,1720.167
6/30/2017,1771.167
9/30/2017,1857.8
,
,
,
,
,
,
,
,
,
,
NWSA US,
9/30/2013,2183.375
12/31/2013,2215
3/31/2014,2061.625
6/30/2014,2145.875
9/30/2014,2102.286
12/31/2014,2265.556
3/31/2015,2136.625
6/30/2015,2182.167
9/30/2015,2070.5
12/31/2015,2130.625
3/31/2016,1926.143
6/30/2016,2061.625
9/30/2016,1956
12/31/2016,2121.667
3/31/2017,1871.333
6/30/2017,2107.5
9/30/2017,1977.125
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
NWS US,
9/30/2013,2183.375
12/31/2013,2215
3/31/2014,2061.625
6/30/2014,2145.875
9/30/2014,2102.286
12/31/2014,2265.556
3/31/2015,2136.625
6/30/2015,2182.167
9/30/2015,2070.5
12/31/2015,2130.625
3/31/2016,1926.143
6/30/2016,2061.625
9/30/2016,1956
12/31/2016,2121.667
3/31/2017,1871.333
6/30/2017,2107.5
9/30/2017,1977.125
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
NEE US,
3/31/2010,3595.5
6/30/2010,3892.6
9/30/2010,4523.8
12/31/2010,3725
3/31/2011,3457.25
6/30/2011,3738.25
9/30/2011,4466.75
12/31/2011,3525.5
3/31/2012,3318
6/30/2012,3915.5
9/30/2012,4469.75
12/31/2012,3875.8
3/31/2013,3588.5
6/30/2013,3878.667
9/30/2013,4419
12/31/2013,3846.167
3/31/2014,3639
6/30/2014,4048.333
9/30/2014,4331
12/31/2014,4160.5
3/31/2015,3892.875
6/30/2015,4237.857
9/30/2015,4828.375
12/31/2015,4025.857
3/31/2016,3978.6
6/30/2016,4346.5
9/30/2016,4844.75
12/31/2016,4599.333
3/31/2017,3998.833
6/30/2017,4347
9/30/2017,4889.667
,
,
,
,
,
,
,
,
,
,
NLSN US,
12/31/2010,1366
3/31/2011,1262
6/30/2011,1373.889
9/30/2011,1384.7
12/31/2011,1456.167
3/31/2012,1348.067
6/30/2012,1400.214
9/30/2012,1437.667
12/31/2012,1476.667
3/31/2013,1383.462
6/30/2013,1403.636
9/30/2013,1390.308
12/31/2013,1621.667
3/31/2014,1483.286
6/30/2014,1571.933
9/30/2014,1588.133
12/31/2014,1654.667
3/31/2015,1490.267
6/30/2015,1552.688
9/30/2015,1537.125
12/31/2015,1609.125
3/31/2016,1490.059
6/30/2016,1605.857
9/30/2016,1588.538
12/31/2016,1646.875
3/31/2017,1546.267
6/30/2017,1654.933
9/30/2017,1645.467
,
,
,
,
,
,
,
,
,
,
,
,
,
NKE US,
2/28/2010,4599.4
5/31/2010,5146.6
8/31/2010,5212.643
11/30/2010,4815.308
2/28/2011,5189.545
5/31/2011,5535.692
8/31/2011,5750.875
11/30/2011,5629.067
2/29/2012,5823.688
5/31/2012,6510.176
8/31/2012,6441.214
11/30/2012,6010.313
2/28/2013,6225.889
5/31/2013,6636.762
8/31/2013,6954.6
11/30/2013,6440.714
2/28/2014,6810.957
5/31/2014,7340.087
8/31/2014,7775.045
11/30/2014,7148.167
2/28/2015,7610.304
5/31/2015,7690.348
8/31/2015,8218.958
11/30/2015,7811.76
2/29/2016,8203.16
5/31/2016,8273.08
8/31/2016,8866.909
11/30/2016,8095.704
2/28/2017,8468.714
5/31/2017,8625.63
8/31/2017,9085.483
11/30/2017,8394.862
,
,
,
,
,
,
,
,
,
NI US,
3/31/2010,2145.333
6/30/2010,970.667
9/30/2010,852.667
12/31/2010,1703
3/31/2011,2263.333
6/30/2011,1263.333
9/30/2011,1050.667
12/31/2011,1541.667
3/31/2012,2095.667
6/30/2012,1194.667
9/30/2012,1040
12/31/2012,1432.333
3/31/2013,1694.667
6/30/2013,1074
9/30/2013,1068.5
12/31/2013,1463.5
3/31/2014,1931
6/30/2014,1248.5
9/30/2014,1127.333
12/31/2014,1635.5
3/31/2015,2329
6/30/2015,1501
9/30/2015,889
12/31/2015,1294
3/31/2016,1786.75
6/30/2016,967.25
9/30/2016,848
12/31/2016,1173.167
3/31/2017,1552
6/30/2017,942.667
9/30/2017,898.5
,
,
,
,
,
,
,
,
,
,
NBL US,
3/31/2010,696.636
6/30/2010,733.667
9/30/2010,742
12/31/2010,783.545
3/31/2011,823.385
6/30/2011,910.7
9/30/2011,925.167
12/31/2011,945.833
3/31/2012,1074.071
6/30/2012,1034.7
9/30/2012,1058.357
12/31/2012,1145.455
3/31/2013,1081.529
6/30/2013,1190.2
9/30/2013,1387.733
12/31/2013,1319.111
3/31/2014,1327.65
6/30/2014,1400.067
9/30/2014,1308.154
12/31/2014,1241.889
3/31/2015,888.8
6/30/2015,898.526
9/30/2015,976.333
12/31/2015,1060.4
3/31/2016,849.267
6/30/2016,981
9/30/2016,1016.944
12/31/2016,1084.786
3/31/2017,960.833
6/30/2017,1056.636
9/30/2017,944.333
,
,
,
,
,
,
,
,
,
,
JWN US,
1/30/2010,2539
5/1/2010,2013.412
7/31/2010,2417
10/30/2010,2137.429
1/29/2011,2865.2
4/30/2011,2316.75
7/30/2011,2812
10/29/2011,2433.944
1/28/2012,3255
4/28/2012,2598.263
7/28/2012,3011.563
10/27/2012,2782.5
2/2/2013,3709.067
5/4/2013,2813.813
8/3/2013,3299.412
11/2/2013,2870.2
2/1/2014,3726
5/3/2014,2867.15
8/2/2014,3401.111
11/1/2014,3105.895
1/31/2015,4012.524
5/4/2015,3170.55
8/3/2015,3680.25
10/31/2015,3383.091
1/30/2016,4216.583
4/30/2016,3281.304
7/30/2016,3678.591
10/27/2016,3479.208
1/28/2017,4338.12
4/29/2017,3333.208
7/29/2017,3752.043
10/28/2017,3562.5
,
,
,
,
,
,
,
,
,
NSC US,
3/31/2010,2131.667
6/30/2010,2395.667
9/30/2010,2472.905
12/31/2010,2422.565
3/31/2011,2477.714
6/30/2011,2751.95
9/30/2011,2864.579
12/31/2011,2833.632
3/31/2012,2736.188
6/30/2012,2936.368
9/30/2012,2727.818
12/31/2012,2674.5
3/31/2013,2772.273
6/30/2013,2847.667
9/30/2013,2767.9
12/31/2013,2843.05
3/31/2014,2737.15
6/30/2014,3033.211
9/30/2014,3069.316
12/31/2014,2938.381
3/31/2015,2579.357
6/30/2015,2774.789
9/30/2015,2699.5
12/31/2015,2559.611
3/31/2016,2392.875
6/30/2016,2471.895
9/30/2016,2529.667
12/31/2016,2498.773
3/31/2017,2546.571
6/30/2017,2635.238
9/30/2017,2639.474
,
,
,
,
,
,
,
,
,
,
NTRS US,
3/31/2010,914.846
6/30/2010,921.571
9/30/2010,922.067
12/31/2010,922.125
3/31/2011,926.833
6/30/2011,946.353
9/30/2011,961.824
12/31/2011,971.857
3/31/2012,973.588
6/30/2012,1001.867
9/30/2012,982.615
12/31/2012,985.813
3/31/2013,999.6
6/30/2013,1031.357
9/30/2013,1032.643
12/31/2013,1041.385
3/31/2014,1073.643
6/30/2014,1076.133
9/30/2014,1099.154
12/31/2014,1098.923
3/31/2015,1125.667
6/30/2015,1158.214
9/30/2015,1167.231
12/31/2015,1156
3/31/2016,1179.833
6/30/2016,1223.167
9/30/2016,1246.5
12/31/2016,1261.417
3/31/2017,1277.833
6/30/2017,1334.25
9/30/2017,1344.308
,
,
,
,
,
,
,
,
,
,
NOC US,
3/31/2010,8052.714
6/30/2010,8614.214
9/30/2010,8555.625
12/31/2010,8799
3/31/2011,#N/A N/A
6/30/2011,6978.563
9/30/2011,6822.353
12/31/2011,6678.333
3/31/2012,6248.563
6/30/2012,6179.25
9/30/2012,6333.688
12/31/2012,6324.647
3/31/2013,5959.267
6/30/2013,5971.063
9/30/2013,5954.813
12/31/2013,6005.529
3/31/2014,5843.75
6/30/2014,5968.563
9/30/2014,5888.063
12/31/2014,5992.857
3/31/2015,5770.917
6/30/2015,5926.533
9/30/2015,5856.2
12/31/2015,5933.929
